,p-value,cell.line,DIP1,DIP2,div1,div2,dth1,dth2
245,0.03462884753243266,PC9.DS8,0.0013,0.0060999999999999995,0.036,0.039,0.034699999999999995,0.0329
246,0.05305703152840898,PC9.DS8,0.0013,0.0063,0.036,0.039,0.034699999999999995,0.0327
247,0.008059546017937128,PC9.DS8,0.0013,0.0065,0.036,0.039,0.034699999999999995,0.0325
248,0.020899570978516215,PC9.DS8,0.0013,0.006699999999999999,0.036,0.039,0.034699999999999995,0.0323
249,0.029108442724111724,PC9.DS8,0.0013,0.0069,0.036,0.039,0.034699999999999995,0.032100000000000004
250,0.16886996082892164,PC9.DS8,0.0013,0.0070999999999999995,0.036,0.039,0.034699999999999995,0.0319
251,0.005727538082021069,PC9.DS8,0.0013,0.0073,0.036,0.039,0.034699999999999995,0.0317
252,0.06334808634439215,PC9.DS8,0.0013,0.0075,0.036,0.039,0.034699999999999995,0.0315
253,0.005396215370247449,PC9.DS8,0.0015,0.0055,0.036,0.039,0.034499999999999996,0.0335
254,0.003318192138325354,PC9.DS8,0.0015,0.005699999999999999,0.036,0.039,0.034499999999999996,0.0333
255,0.002016565578533681,PC9.DS8,0.0015,0.0059,0.036,0.039,0.034499999999999996,0.0331
256,0.0027558957598884225,PC9.DS8,0.0015,0.0060999999999999995,0.036,0.039,0.034499999999999996,0.0329
257,0.003796687936660612,PC9.DS8,0.0015,0.0063,0.036,0.039,0.034499999999999996,0.0327
258,0.0028464099936981267,PC9.DS8,0.0015,0.0065,0.036,0.039,0.034499999999999996,0.0325
259,0.003439255372085774,PC9.DS8,0.0015,0.006699999999999999,0.036,0.039,0.034499999999999996,0.0323
260,4.157409665760226e-05,PC9.DS8,0.0015,0.0069,0.036,0.039,0.034499999999999996,0.032100000000000004
261,0.03197668955917528,PC9.DS8,0.0015,0.0070999999999999995,0.036,0.039,0.034499999999999996,0.0319
262,0.0036578810295891636,PC9.DS8,0.0015,0.0073,0.036,0.039,0.034499999999999996,0.0317
